ID,prompt,image,answer,answer_type,reordered_answer_type,novelty,clarity,relevance,intelligence,empathy,funniness,novelty_GPT4.1,clarity_GPT4.1,relevance_GPT4.1,intelligence_GPT4.1,empathy_GPT4.1,funniness_GPT4.1,novelty_Gemini2.5_pro,clarity_Gemini2.5_pro,relevance_Gemini2.5_pro,intelligence_Gemini2.5_pro,empathy_Gemini2.5_pro,funniness_Gemini2.5_pro,novelty_ClaudeSonnet4,clarity_ClaudeSonnet4,relevance_ClaudeSonnet4,intelligence_ClaudeSonnet4,empathy_ClaudeSonnet4,funniness_ClaudeSonnet4,dataset,prompt_type
4034652,そこそこのうそをついてください,,昨日の晩ごはんはカレーでした。,GPT4.1_serious,GPT4.1_serious,2.0,3.0,2.75,1.0,2.25,1.25,0,4,4,0,2,0,1,4,4,0,3,3,1,4,4,1,3,2,OG,text
4034652,そこそこのうそをついてください,,昨日、自動ドアに「いってらっしゃい」って言われた。,GPT4.1_oogiri,GPT4.1_oogiri,2.0,2.5,2.5,1.5,1.25,2.0,2,4,4,2,2,2,3,4,4,1,3,4,3,4,4,2,3,3,OG,text
4034652,そこそこのうそをついてください,,うちの冷蔵庫、たまに勝手に俳句詠むんだよ。「冷えてます　開けてびっくり　プリンなし」とか。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,3.5,2.25,2.75,2.25,2.25,2.75,3,4,4,2,3,3,3,4,4,2,3,4,3,4,4,2,3,3,OG,text
4034652,そこそこのうそをついてください,,日曜日が台無しになった,unrelated,unrelated,1.5,1.75,2.25,1.5,1.5,0.5,2,4,4,0,4,2,2,4,4,1,2,3,3,4,2,2,3,2,OG,text
7541_8195_GLV,写真で一言,,爆発するって聞いてないよー！,Human_lower_tier,Human_lower_tier,1.0,3.75,3.25,0.75,3.0,1.5,1,4,4,0,3,2,0,4,4,0,2,2,1,4,4,1,3,2,Ours,image
7541_8195_GLV,写真で一言,,ごめんなさいしか言わない怪人だったな,Human_top_tier,Human_mid_tier,2.75,2.5,2.25,1.75,1.5,1.75,4,4,4,2,2,4,3,4,4,1,2,4,3,2,1,1,1,2,Ours,image
7541_8195_GLV,写真で一言,,でんじろうの奴、まさか自爆するとは,Human_mid_tier,Human_top_tier,3.0,3.25,3.0,1.75,2.5,3.0,3,4,4,2,2,3,3,4,4,2,2,3,3,4,4,2,3,3,Ours,image
7541_8195_GLV,写真で一言,,「Assassin」のsの個数に自信がない,unrelated,unrelated,2.5,0.25,0.25,1.25,1.0,0.0,4,4,4,3,3,4,3,4,4,3,4,4,4,3,1,2,3,3,Ours,image
7541_8195_GLV,写真で一言,,「君たち、それハンター試験の会場じゃないから！」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,1.25,1.0,0.75,1.0,1.0,2,4,4,2,2,2,2,4,4,1,2,3,3,4,4,2,3,3,Ours,image
7541_8195_GLV,写真で一言,,家賃滞納したら、大家さんが本気出してきた。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.75,2.75,2.0,1.5,2.75,2.5,3,4,4,1,2,3,3,4,4,0,2,4,3,4,4,2,3,3,Ours,image
7541_8195_GLV,写真で一言,,安全確認を徹底しながら爆風の影響を避けるため、ジャンプのタイミングを厳密に合わせています。,GPT4.1_serious,GPT4.1_serious,0.75,3.0,3.25,2.25,2.5,0.5,1,4,4,3,2,2,3,4,4,2,1,3,3,4,4,2,1,2,Ours,image
7541_8195_GLV,写真で一言,,「遅刻の言い訳がますます壮大になってきた。」,GPT4.1_oogiri,GPT4.1_oogiri,2.5,2.75,2.75,2.75,2.25,1.75,2,4,4,2,3,3,2,4,4,0,3,3,3,4,4,2,3,3,Ours,image
3194977,,,デスゲーム10日目,Human_top_tier,Human_lower_tier,3.0,4.0,3.0,2.0,3.0,3.0,2,4,2,0,1,2,3,4,4,0,2,4,3,4,4,2,3,3,OG,image
3194977,,,特定の条件をクリアしてくと使えるキャラが増えるタイプのゲーム画面,Human_mid_tier,Human_mid_tier,2.5,3.75,3.75,2.5,3.75,3.0,2,4,4,1,3,3,3,4,4,2,4,4,3,4,4,2,3,3,OG,image
3194977,,,製作側のカラーインクが足りなくなった,Human_lower_tier,Human_top_tier,2.5,4.0,3.25,1.75,2.75,3.25,2,4,4,2,2,2,2,4,4,1,2,3,3,4,4,2,3,3,OG,image
3194977,,,ばいきんまんがロト7当てたのでパン工房を買い取られた。,unrelated,unrelated,2.75,1.0,1.0,0.75,0.25,0.75,4,4,2,2,2,4,2,4,0,0,0,0,3,4,0,1,2,1,OG,image
3194977,,,みんなで集合写真を撮ろうとしたら、カメラマンが「はい、チーズ！」じゃなくて「はい、年収！」って言っちゃった瞬間,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.25,1.5,3.0,2.25,1.5,1.25,3,4,4,2,3,3,3,4,4,2,3,3,3,4,4,2,3,3,OG,image
3194977,,,中央にいる人物がリーダーとしてみんなをまとめている場面です。,GPT4.1_serious,GPT4.1_serious,1.25,2.75,1.25,0.25,1.0,0.5,0,4,4,0,2,0,0,4,4,0,1,0,0,4,2,0,2,0,OG,image
3194977,,,カラー写真撮影なのに、色塗る予算が途中で尽きた。,GPT4.1_oogiri,GPT4.1_oogiri,2.0,3.5,3.75,1.0,2.5,1.5,2,4,4,2,3,3,2,4,4,1,2,2,3,4,4,2,3,3,OG,image
3194977,,,花輪くん「やぁベイビーズ！今日のパーティー費用は、僕のポケットマネーから出すよ！…ただし、一人につき駄菓子２個までだけどね！」,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.0,2.25,2.5,1.25,1.5,1.25,2,4,4,2,4,3,2,4,4,1,3,3,3,4,4,2,4,3,OG,image
4595809,,,最終巻の表紙,Human_lower_tier,Human_lower_tier,2.25,1.25,1.25,1.0,1.25,1.0,2,4,4,1,2,3,3,4,4,3,3,4,3,4,4,2,3,3,OG,image
4595809,,,フォトショップ教室１日目の成果,Human_mid_tier,Human_mid_tier,3.25,3.75,3.75,2.5,3.75,3.25,2,4,4,1,3,3,2,4,4,1,4,3,3,4,4,2,3,3,OG,image
4595809,,,嫌な上司が早退した,Human_top_tier,Human_top_tier,3.5,3.0,2.0,1.5,3.5,3.75,2,4,2,0,4,2,2,4,4,0,4,4,1,4,3,1,4,2,OG,image
4595809,,,「ちゅ〜る開封音が聞こえた瞬間の我が家」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.5,4.0,3.75,1.25,3.75,3.5,2,4,4,1,4,3,2,4,4,0,4,3,2,4,4,1,4,3,OG,image
4595809,,,これは複数の猫が空中を浮遊しているように見える画像です。猫の大きさやポーズが通常とは異なり、合成されたものです。背景は空や雲となっており、非現実的なシーンが作られています。,GPT4.1_serious,GPT4.1_serious,1.5,2.75,3.0,2.25,1.75,0.25,2,4,4,1,2,2,0,4,4,0,0,0,0,4,2,0,1,0,OG,image
4595809,,,「本日の天気：猫が降るでしょう。なお、長い猫には注意報が発令されています。」,GPT4.1_oogiri,GPT4.1_oogiri,2.5,3.0,3.5,1.5,2.75,1.75,2,4,4,2,2,2,3,4,4,2,2,3,3,4,4,2,3,3,OG,image
4595809,,,ついに…ついに我々は重力の支配から解放されたのだニャー！,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,3.0,2.75,1.25,1.75,2.5,3,4,4,2,3,4,1,4,4,2,2,3,2,4,4,2,3,3,OG,image
4595809,,,凄いよおじいちゃんの瞬発力、ハエを片手で簡単に捕まえちゃったよ,unrelated,unrelated,2.25,1.5,1.5,1.0,2.25,1.75,3,4,3,2,3,3,2,4,2,0,3,3,3,4,4,2,3,3,OG,image
0948_0484_HFM,魔法が使える野球選手,,ゴジラというあだ名がついた,Human_lower_tier,Human_lower_tier,1.5,1.0,1.75,1.25,0.75,0.75,1,4,2,1,2,1,2,4,4,1,3,2,1,2,1,1,2,1,Ours,text
0948_0484_HFM,魔法が使える野球選手,,実況が「わぁ綺麗」しか言わない,Human_top_tier,Human_mid_tier,1.75,2.0,2.25,1.0,0.75,1.0,3,4,4,2,3,3,4,4,4,0,2,4,4,4,4,3,3,4,Ours,text
0948_0484_HFM,魔法が使える野球選手,,自分だけで胴上げやってた,Human_mid_tier,Human_top_tier,3.0,3.25,3.0,1.5,2.5,2.5,3,4,4,2,3,3,3,4,4,0,2,4,3,4,4,2,3,3,Ours,text
0948_0484_HFM,魔法が使える野球選手,,ピンチになるとマウンドに魔法陣を描き出す。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,1.0,3.25,3.0,1.5,1.75,1.0,2,4,4,2,2,2,1,4,4,0,2,2,2,4,4,2,3,2,Ours,text
0948_0484_HFM,魔法が使える野球選手,,試合前にはしっかりとウォーミングアップをしましょう。,GPT4.1_serious,GPT4.1_serious,1.0,2.25,1.5,1.5,0.25,0.25,2,4,2,2,2,2,3,4,4,1,2,3,0,4,0,0,1,0,Ours,text
0948_0484_HFM,魔法が使える野球選手,,バットを振る前に、すでにホームを一周している。,GPT4.1_oogiri,GPT4.1_oogiri,2.25,3.25,3.5,2.0,1.75,1.5,3,4,4,2,3,3,2,4,4,0,2,3,3,4,4,2,3,3,Ours,text
0948_0484_HFM,魔法が使える野球選手,,どっちにひねっても蓋が閉まる,unrelated,unrelated,1.75,0.75,1.5,1.75,1.25,0.75,4,3,2,2,2,3,4,4,2,1,3,4,4,1,1,2,1,2,Ours,text
0948_0484_HFM,魔法が使える野球選手,,「ストライクゾーンをちょっと広げる魔法かけときました」と審判に耳打ちしてからマウンドに向かう,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.25,2.5,2.75,2.25,2.0,1.75,2,4,4,3,3,3,3,4,4,3,3,4,3,4,4,2,3,3,Ours,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,ハッケヨーイ、ポロったポロった,Human_top_tier,Human_lower_tier,1.5,3.25,3.75,0.5,2.0,1.25,2,4,4,0,2,2,2,4,4,0,2,3,2,4,4,1,3,2,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,ふわ〜お,Human_lower_tier,Human_mid_tier,1.75,1.75,2.0,0.5,1.25,1.5,3,4,4,1,2,3,3,4,4,0,1,3,3,4,4,1,3,3,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,もろだし〜,Human_mid_tier,Human_top_tier,2.5,3.5,2.75,0.0,1.75,2.25,1,4,4,0,3,2,0,4,4,0,2,3,2,4,4,1,3,3,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,「それは反則より恥ずかしい！」,GPT4.1_oogiri,GPT4.1_oogiri,2.25,3.75,3.75,1.25,3.0,2.5,2,4,4,2,3,3,1,4,4,0,3,2,2,4,4,1,3,2,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,全裸待機とはこのことかーっ！,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.0,3.0,2.75,0.5,1.5,1.5,2,4,4,1,2,3,3,4,4,1,2,3,3,4,4,2,3,3,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,「電話」って言ってんだろ,unrelated,unrelated,2.25,0.75,1.75,0.75,0.5,0.25,2,2,2,1,1,2,3,3,2,0,1,4,3,2,2,1,2,2,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,「パンツ一丁ー！」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,3.0,2.5,1.5,2.0,1.75,1,4,4,0,2,2,0,4,4,0,2,2,2,4,4,1,3,2,OG,text
5810279,相撲の取り組み中にまわしが外れると、行司が大声で「　　　」と言う。,,まわしの着け直しをお願いします。,GPT4.1_serious,GPT4.1_serious,2.0,3.5,4.0,0.75,1.25,1.0,0,4,4,0,2,0,3,4,4,0,2,3,0,4,4,0,2,0,OG,text
182377,,,すばしっこいハエを捕まえた,Human_lower_tier,Human_lower_tier,2.25,2.25,1.25,1.0,1.75,1.75,2,4,3,1,3,2,2,4,4,0,4,3,2,4,4,1,3,2,OG,image
182377,,,さ、みんな電気消すよー,Human_top_tier,Human_mid_tier,2.25,2.75,2.25,1.25,2.0,2.25,4,4,4,2,4,4,2,4,4,0,4,3,3,4,4,2,3,3,OG,image
182377,,,みんな電気消すよー,Human_mid_tier,Human_top_tier,3.25,3.0,1.75,0.75,2.75,3.5,2,4,4,0,2,2,3,4,4,0,3,3,2,4,4,1,3,2,OG,image
182377,,,「次のQさまは…腕相撲で決めます！」,GPT4.1_oogiri,GPT4.1_oogiri,1.75,2.0,2.5,0.75,1.5,1.5,2,4,4,1,2,2,3,4,4,1,2,3,3,4,4,2,3,3,OG,image
182377,,,トイレの電気、俺が消しといたぜ！,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,3.0,1.75,1.5,2.5,2.75,2,4,3,1,3,3,2,4,4,0,3,4,3,4,4,2,3,3,OG,image
182377,,,左折の時はしっかりサイドミラーを見ろよ！,unrelated,unrelated,3.0,0.75,0.75,1.25,0.75,0.75,2,4,2,1,2,2,2,4,4,0,3,4,3,4,2,1,3,3,OG,image
182377,,,プロテイン飲み過ぎて、今度はタンクトップが足りなくなった,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.5,1.5,2.25,1.25,1.5,2.0,2,4,4,1,2,2,2,4,4,0,2,3,2,4,4,1,3,2,OG,image
182377,,,筋力トレーニングをしっかり続けることで、肉体はここまで発達させることができます。,GPT4.1_serious,GPT4.1_serious,0.5,3.5,3.5,0.75,3.0,1.0,0,4,4,2,2,0,0,4,4,0,1,0,1,4,2,0,1,1,OG,image
3985513,,,ブロードウェイミュージカルの「茨城は『いばらぎ』じゃなくて『いばらき』な」で、濁点が旅立つ感動のクライマックスシーン,Human_top_tier,Human_lower_tier,4.0,2.25,2.75,3.0,2.5,2.0,4,4,4,2,2,4,4,4,4,3,3,4,4,4,4,3,3,4,OG,image
3985513,,,TT兄弟,Human_mid_tier,Human_mid_tier,1.5,3.0,2.0,0.75,1.75,2.25,2,4,4,0,2,2,1,4,4,0,3,3,3,4,4,1,3,3,OG,image
3985513,,,今日怖い先輩が休み,Human_lower_tier,Human_top_tier,3.25,3.0,2.75,2.0,3.0,2.75,2,4,2,0,4,2,3,4,4,0,4,4,2,4,3,1,3,2,OG,image
3985513,,,俺たち、宅配ピザ届けるのにエレベーター使わない主義です。,GPT4.1_oogiri,GPT4.1_oogiri,3.0,3.0,2.5,1.75,2.25,2.25,3,4,2,1,2,3,3,4,4,0,1,4,3,4,4,1,2,3,OG,image
3985513,,,え、ここWi-Fi飛んでる？,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,0.75,2.25,1.0,0.5,1.25,1.25,3,4,4,1,2,3,3,4,4,1,3,3,3,4,2,1,3,2,OG,image
3985513,,,マヨビーム,unrelated,unrelated,3.0,1.75,0.5,0.5,1.0,2.25,2,4,2,0,1,2,2,4,4,0,2,3,3,1,0,1,0,1,OG,image
3985513,,,「今度のオリンピックから空中ハイタッチが正式種目になったらしい」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,3.5,3.0,2.0,2.5,2.75,2,4,4,2,2,2,3,4,4,1,2,3,3,4,4,2,3,3,OG,image
3985513,,,二人のバレエダンサーが舞台上でジャンプをしており、シンクロした動きが美しく表現されています。,GPT4.1_serious,GPT4.1_serious,0.75,2.75,3.75,1.25,1.5,0.5,0,4,4,2,2,0,0,4,4,0,2,0,0,4,0,0,0,0,OG,image
6856819,四字熟語を残念な感じにしてください。,,片方美人,Human_top_tier,Human_lower_tier,1.5,3.75,4.0,1.75,2.5,2.0,2,4,4,2,2,2,2,4,4,0,4,3,3,4,4,2,3,3,OG,text
6856819,四字熟語を残念な感じにしてください。,,唯我独身,Human_mid_tier,Human_mid_tier,2.25,3.5,3.0,3.0,2.75,2.75,3,4,4,3,3,3,2,4,4,2,4,4,3,4,4,3,3,3,OG,text
6856819,四字熟語を残念な感じにしてください。,,馬耳豚風,Human_lower_tier,Human_top_tier,2.75,3.5,3.25,3.25,3.0,3.0,2,4,4,2,2,2,2,4,4,2,2,2,3,4,4,3,3,3,OG,text
6856819,四字熟語を残念な感じにしてください。,,焼肉定食,GPT4.1_oogiri,GPT4.1_oogiri,0.0,2.5,2.5,0.5,1.5,0.75,2,4,4,2,2,2,1,4,4,0,2,2,1,1,1,0,1,1,OG,text
6856819,四字熟語を残念な感じにしてください。,,一円発掘,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,3.0,2.5,3.0,2.5,2.25,2.25,2,4,4,2,3,3,3,4,4,2,3,3,3,4,4,2,3,3,OG,text
6856819,四字熟語を残念な感じにしてください。,,ごめん、検討するから許して,unrelated,unrelated,1.5,0.5,1.0,0.75,0.25,0.25,3,4,4,2,4,3,3,2,3,2,4,3,3,4,4,3,4,3,OG,text
6856819,四字熟語を残念な感じにしてください。,,一石二鳥だと思ったら、石が小さすぎて鳥が気づかなかった「一石二無視」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,1.5,2.0,1.5,1.25,1.75,3,4,4,2,3,3,3,4,4,2,3,3,3,4,4,3,3,3,OG,text
6856819,四字熟語を残念な感じにしてください。,,以心不伝,GPT4.1_serious,GPT4.1_serious,1.75,2.25,2.75,2.25,1.75,1.5,2,4,4,2,4,2,3,4,4,3,4,4,3,4,4,3,4,3,OG,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,喫茶店に入ったらケンシロウとでかい婆さんの店員がいた,Human_lower_tier,Human_lower_tier,2.75,3.0,2.5,1.5,2.0,2.25,3,4,4,1,2,3,3,4,4,0,4,4,3,4,4,2,3,3,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,公衆電話のダイヤルが1と0だけ擦り減ってる,Human_top_tier,Human_mid_tier,2.75,3.5,3.25,3.0,3.25,3.0,2,4,4,2,2,2,4,4,4,3,4,4,4,4,4,3,3,4,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,赤信号だけ割れてる,Human_mid_tier,Human_top_tier,3.25,3.25,3.5,2.25,2.5,3.0,2,4,4,2,3,3,3,4,4,1,4,3,4,4,4,3,3,4,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,交番が「今日のおすすめ」って札を出していたから。,GPT4.1_serious,GPT4.1_serious,2.75,0.75,1.5,1.25,0.5,0.5,4,4,4,2,3,4,4,4,4,3,4,4,4,4,4,3,3,4,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,コンビニのレジ前に「今日のケンカ予約はこちら」と受付機があった。,GPT4.1_oogiri,GPT4.1_oogiri,2.75,2.25,2.5,1.5,1.25,0.75,3,4,4,2,3,4,3,4,4,2,4,3,4,4,4,2,3,4,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,明日もう一回見に来るか,unrelated,unrelated,0.5,0.75,0.25,0.5,0.25,0.25,2,3,4,1,2,2,3,4,4,2,3,4,3,4,4,2,3,3,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,信号機が青になっても歩行者が左右を確認してから渡っている,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,1.75,3.5,3.75,2.75,2.25,1.75,2,4,4,2,4,2,3,4,4,3,4,4,3,4,4,3,3,3,Ours,text
1069_8561_DCX,「この街、治安が悪いな」なぜそう思った？,,警察官が強盗の見張りをしていた。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,1.75,2.25,3.0,2.0,1.25,1.25,2,4,4,2,2,2,3,4,4,2,4,3,3,4,4,2,3,3,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,スコアボードがひっくり返る時に少し見える,Human_mid_tier,Human_lower_tier,3.0,1.0,1.5,1.0,1.0,0.75,3,3,4,2,2,3,4,4,4,3,3,4,3,4,4,2,3,3,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,オーナーが藤子不二雄,Human_lower_tier,Human_mid_tier,2.5,1.75,2.25,1.25,1.0,1.0,2,4,2,2,2,2,2,4,4,2,2,3,3,4,2,3,2,3,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,ヒット・エン・ドロン,Human_top_tier,Human_top_tier,3.25,3.25,3.75,3.5,2.75,3.25,2,3,4,2,2,2,2,4,4,1,2,3,4,4,4,3,2,4,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,契約更改の席で、条件に不服だと煙玉と共に姿をくらまし、後日、天井裏から好条件を囁きかけてくる。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.0,2.5,2.75,0.75,1.5,0.75,4,4,4,3,2,4,3,4,4,1,4,3,3,4,4,2,3,3,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,体力づくりのため、毎朝手裏剣を投げた後に全員でグラウンド整備をしている。,GPT4.1_serious,GPT4.1_serious,1.5,2.75,3.5,2.25,2.75,1.5,2,4,4,1,2,2,1,4,4,0,2,2,2,4,4,1,2,2,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,どこまで投げたかバレない「消える魔球」は、監督も審判も全然見えず、三日経ってもキャッチャーミットが空っぽ。,GPT4.1_oogiri,GPT4.1_oogiri,1.5,2.5,3.0,0.75,2.0,0.75,3,4,4,3,3,3,2,4,4,0,2,3,3,4,4,2,3,3,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,ガソリン無しでもすげぇ燃えるじゃん,unrelated,unrelated,2.5,1.0,1.0,1.75,1.25,1.25,3,4,3,2,2,3,3,4,4,1,2,4,3,1,1,1,1,1,Ours,text
2991_6084_HAA,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,,盗塁の成功率は100%だが、審判も観客も選手がいつベースを踏んだのか誰も見えないので試合が永遠に終わらない,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.5,3.5,3.5,3.0,2.5,2.0,3,4,4,2,3,3,3,4,4,3,2,4,3,4,4,3,3,4,Ours,text
3598_4630_GMA,画像で一言,,お母さん来た！隠れて！,Human_mid_tier,Human_lower_tier,3.0,1.75,1.5,0.75,1.75,1.75,2,4,4,0,2,2,3,4,4,0,3,3,2,4,4,1,3,2,Ours,image
3598_4630_GMA,画像で一言,,ツノが無いからメスだね,Human_top_tier,Human_mid_tier,2.75,3.25,2.75,1.25,2.0,1.75,3,3,4,1,2,3,3,4,4,2,3,4,2,4,2,1,1,2,Ours,image
3598_4630_GMA,画像で一言,,光にカブトムシがよってきたから！,Human_lower_tier,Human_top_tier,2.0,3.0,2.75,2.0,2.75,3.0,4,4,4,2,3,4,3,4,4,0,2,3,2,4,2,1,1,2,Ours,image
3598_4630_GMA,画像で一言,,「おじいちゃん、そんなに引っ張らないで！ギターの弦が切れちゃう！」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.25,0.75,1.25,0.5,0.75,0.5,2,4,4,0,2,2,2,2,4,0,1,1,2,4,4,1,3,2,Ours,image
3598_4630_GMA,画像で一言,,ベースの妖精、ゲットだぜ！,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,3.25,3.25,0.75,2.5,2.75,3,4,4,1,3,3,4,4,4,2,3,4,3,4,4,2,3,3,Ours,image
3598_4630_GMA,画像で一言,,散歩中のペットが突然ギターを弾き始めた。,GPT4.1_serious,GPT4.1_serious,2.5,1.5,1.75,0.75,1.25,1.25,4,4,4,2,2,4,4,4,3,1,1,4,3,4,4,2,3,3,Ours,image
3598_4630_GMA,画像で一言,,「パパ、昨日の家族会議は“普通になろう”って決まったよね？」,GPT4.1_oogiri,GPT4.1_oogiri,2.5,2.25,2.5,1.75,2.0,1.5,4,4,4,2,4,4,3,4,4,2,4,4,3,4,4,2,3,3,Ours,image
3598_4630_GMA,画像で一言,,ハンカチはどうやって出すのよ,unrelated,unrelated,3.0,1.5,1.0,0.75,1.0,0.75,3,4,4,1,2,3,3,4,4,1,3,4,3,4,4,2,3,3,Ours,image
6783122,この寿司屋スパイかも  なぜそう思った？,,「いらさいませ！にぎるます！」,Human_lower_tier,Human_lower_tier,2.0,2.0,2.5,0.75,1.75,1.5,2,4,4,1,3,2,0,4,4,0,2,2,3,4,4,2,3,3,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,寿司を握らず､弱味を握ろうとする,Human_mid_tier,Human_mid_tier,3.25,3.75,3.0,2.75,2.5,2.75,2,4,4,2,3,3,3,4,4,3,3,4,3,4,4,3,3,3,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,いいネタを仕入れたとか言ってる,Human_top_tier,Human_top_tier,2.25,4.0,3.75,3.0,3.25,3.0,2,4,4,2,2,2,0,4,4,2,2,2,3,4,4,3,3,3,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,会計時、レシートの裏に「このメッセージは5秒後に自動的に消滅する」と書かれていた。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.0,3.25,3.5,2.5,2.0,2.0,2,4,4,2,2,2,2,4,4,2,4,3,3,4,4,3,3,3,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,はたらかない,unrelated,unrelated,1.25,2.5,2.75,1.0,2.25,1.0,1,4,3,1,2,2,3,2,4,2,2,3,2,2,3,1,1,1,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,「お会計」と言ったら「ミッション・コンプリート」って返された,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,2.25,2.0,1.5,1.5,1.5,2,4,4,2,2,2,2,4,4,0,3,3,4,4,4,2,3,4,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,お客様の会話内容を逐一メモしているからです。,GPT4.1_serious,GPT4.1_serious,1.5,2.25,2.0,2.0,1.75,1.0,1,4,4,1,3,2,0,4,4,0,2,2,2,4,4,2,3,2,OG,text
6783122,この寿司屋スパイかも  なぜそう思った？,,「握る前に『録音します』って言われた。」,GPT4.1_oogiri,GPT4.1_oogiri,2.25,1.75,2.0,1.25,1.5,1.25,3,4,4,2,3,3,2,4,4,0,2,3,3,4,4,2,3,3,OG,text
4423827,,,としみつじゃねぇよ,Human_lower_tier,Human_lower_tier,2.25,1.0,2.0,1.25,1.75,1.5,4,4,4,0,2,4,3,1,2,0,1,2,3,2,2,1,2,2,OG,image
4423827,,,(家の鍵閉め忘れてた),Human_mid_tier,Human_mid_tier,3.25,3.25,2.75,1.75,3.0,2.75,2,4,2,0,4,2,2,4,4,0,4,3,3,4,4,2,4,3,OG,image
4423827,,,こいつ今全然違うやつの名前叫んでたけど人違いじゃねえよな？むっちゃ刺されてんけど,Human_top_tier,Human_top_tier,3.25,3.25,3.25,2.25,3.0,3.5,2,4,4,1,3,3,3,4,4,0,3,4,3,4,4,1,3,3,OG,image
4423827,,,「陛下、髪型がお気に召さなかったようですが、まだ途中なんです」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,1.5,2.25,2.25,1.5,1.25,1.25,3,4,4,2,3,3,3,4,4,1,4,4,3,4,4,2,3,3,OG,image
